"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","FDIFLOW","INWARD","PC_GDP","A","2021",1.9307863742883,
"CHN","FDIFLOW","INWARD","PC_GDP","A","2022",1.0029794016596,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2005",0.6006036454162,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2006",0.86959173420887,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2007",0.48318924567884,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2008",1.2350483120893,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2009",0.86030280277298,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2010",0.95205795318709,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2011",0.64120173041132,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2012",0.76139202162766,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2013",0.76245867671641,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2014",1.1753910418345,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2015",1.5765450671125,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2016",1.9266304604342,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2017",1.1233732081819,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2018",1.0293455004773,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2019",0.95875561630266,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2020",1.0465923438369,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2021",1.0033282363267,
"CHN","FDIFLOW","OUTWARD","PC_GDP","A","2022",0.83332894936337,
"EST","FDIFLOW","INWARD","MLN_USD","A","2005",2797.5043499876,
"EST","FDIFLOW","INWARD","MLN_USD","A","2006",1335.1487385465,
"EST","FDIFLOW","INWARD","MLN_USD","A","2007",2311.6495550992,
"EST","FDIFLOW","INWARD","MLN_USD","A","2008",1826.1403508772,
"EST","FDIFLOW","INWARD","MLN_USD","A","2009",1839.5512642401,
"EST","FDIFLOW","INWARD","MLN_USD","A","2010",1509.4328120859,
"EST","FDIFLOW","INWARD","MLN_USD","A","2011",1005.5155141227,
"EST","FDIFLOW","INWARD","MLN_USD","A","2012",1565.530848329,
"EST","FDIFLOW","INWARD","MLN_USD","A","2013",770.70489844683,
"EST","FDIFLOW","INWARD","MLN_USD","A","2014",683.66458803237,
"EST","FDIFLOW","INWARD","MLN_USD","A","2015",35.506378258458,
"EST","FDIFLOW","INWARD","MLN_USD","A","2016",1058.3799624019,
"EST","FDIFLOW","INWARD","MLN_USD","A","2017",1946.6339758765,
"EST","FDIFLOW","INWARD","MLN_USD","A","2018",1516.3082733388,
"EST","FDIFLOW","INWARD","MLN_USD","A","2019",3165.5793126609,
"EST","FDIFLOW","INWARD","MLN_USD","A","2020",3587.9612535613,
"EST","FDIFLOW","INWARD","MLN_USD","A","2021",264.09058656575,
"EST","FDIFLOW","INWARD","MLN_USD","A","2022",909.30907561258,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2005",662.4384787472,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2006",1017.3553407807,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2007",1684.4613278576,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2008",1139.5877192982,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2009",1375.0847457627,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2010",167.2289954943,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2011",-1455.3888966189,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2012",1053.9383033419,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2013",515.89804858622,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2014",41.994162133475,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2015",182.05768164171,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2016",486.44918721663,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2017",887.83451696539,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2018",44.664227546324,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2019",1970.7332363148,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2020",251.44501424501,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2021",-635.56409649953,
"EST","FDIFLOW","OUTWARD","MLN_USD","A","2022",838.06604269639,
"EST","FDIFLOW","INWARD","PC_GDP","A","2005",19.834688849254,
"EST","FDIFLOW","INWARD","PC_GDP","A","2006",7.8392443372701,
"EST","FDIFLOW","INWARD","PC_GDP","A","2007",10.299494994717,
"EST","FDIFLOW","INWARD","PC_GDP","A","2008",7.5109008722719,
"EST","FDIFLOW","INWARD","PC_GDP","A","2009",9.3655399697587,
"EST","FDIFLOW","INWARD","PC_GDP","A","2010",7.7267728964065,
"EST","FDIFLOW","INWARD","PC_GDP","A","2011",4.3315047562794,
"EST","FDIFLOW","INWARD","PC_GDP","A","2012",6.8009785237063,
"EST","FDIFLOW","INWARD","PC_GDP","A","2013",3.0686058116677,
"EST","FDIFLOW","INWARD","PC_GDP","A","2014",2.5668770036621,
"EST","FDIFLOW","INWARD","PC_GDP","A","2015",0.15511200245714,
"EST","FDIFLOW","INWARD","PC_GDP","A","2016",4.396580216684,
"EST","FDIFLOW","INWARD","PC_GDP","A","2017",7.2299994647104,
"EST","FDIFLOW","INWARD","PC_GDP","A","2018",4.9512591905841,
"EST","FDIFLOW","INWARD","PC_GDP","A","2019",10.184639010681,
"EST","FDIFLOW","INWARD","PC_GDP","A","2020",11.437409958309,
"EST","FDIFLOW","INWARD","PC_GDP","A","2021",0.71008890965,
"EST","FDIFLOW","INWARD","PC_GDP","A","2022",2.3865878816523,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2005",4.69677950913,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2006",5.9733397965,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2007",7.5050740181587,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2008",4.6871153089606,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2009",7.0008438463203,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2010",0.85604371359399,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2011",-6.2694447170625,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2012",4.5785183817939,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2013",2.0540777064088,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2014",0.15767066329808,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2015",0.79533123194344,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2016",2.0207420292472,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2017",3.2975090139999,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2018",0.14584380433547,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2019",6.3404529205576,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2020",0.80153588811431,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2021",-1.7089098940059,
"EST","FDIFLOW","OUTWARD","PC_GDP","A","2022",2.1996022201539,
"IND","FDIFLOW","INWARD","MLN_USD","A","2005",7606,
"IND","FDIFLOW","INWARD","MLN_USD","A","2006",20336,
"IND","FDIFLOW","INWARD","MLN_USD","A","2007",25483,
"IND","FDIFLOW","INWARD","MLN_USD","A","2008",47472.18879,
"IND","FDIFLOW","INWARD","MLN_USD","A","2009",35582.37047,
"IND","FDIFLOW","INWARD","MLN_USD","A","2010",27396.53729,
"IND","FDIFLOW","INWARD","MLN_USD","A","2011",36497.46498,
"IND","FDIFLOW","INWARD","MLN_USD","A","2012",23995.48781,
"IND","FDIFLOW","INWARD","MLN_USD","A","2013",28153.03424,
"IND","FDIFLOW","INWARD","MLN_USD","A","2014",34576.64914,
"IND","FDIFLOW","INWARD","MLN_USD","A","2015",44009.49213,
"IND","FDIFLOW","INWARD","MLN_USD","A","2016",44458.57155,
"IND","FDIFLOW","INWARD","MLN_USD","A","2017",39966.09136,
"IND","FDIFLOW","INWARD","MLN_USD","A","2018",42117.450708886,
"IND","FDIFLOW","INWARD","MLN_USD","A","2019",50609.92,
"IND","FDIFLOW","INWARD","MLN_USD","A","2020",64362,
"IND","FDIFLOW","INWARD","MLN_USD","A","2021",44727,
"IND","FDIFLOW","INWARD","MLN_USD","A","2022",49940,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2005",2978,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2006",14344,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2007",17281,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2008",20794.90602,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2009",16068.03096,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2010",15968.12882,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2011",12607.68254,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2012",8553.211579,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2013",1764.948907,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2014",11686.48269,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2015",7514.275638,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2016",5047.292605,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2017",11090.15031,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2018",11417.789531753,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2019",13141,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2020",11122,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2021",17239,
"IND","FDIFLOW","OUTWARD","MLN_USD","A","2022",14532,
"IND","FDIFLOW","INWARD","PC_GDP","A","2005",0.93660054146988,
"IND","FDIFLOW","INWARD","PC_GDP","A","2006",2.2124827720964,
"IND","FDIFLOW","INWARD","PC_GDP","A","2007",2.1789431984403,
"IND","FDIFLOW","INWARD","PC_GDP","A","2008",3.7831138723744,
"IND","FDIFLOW","INWARD","PC_GDP","A","2009",2.7420827227699,
"IND","FDIFLOW","INWARD","PC_GDP","A","2010",1.6597027454105,
"IND","FDIFLOW","INWARD","PC_GDP","A","2011",1.9497363121675,
"IND","FDIFLOW","INWARD","PC_GDP","A","2012",1.2894718582183,
"IND","FDIFLOW","INWARD","PC_GDP","A","2013",1.4685574139107,
"IND","FDIFLOW","INWARD","PC_GDP","A","2014",1.6924951779037,
"IND","FDIFLOW","INWARD","PC_GDP","A","2015",2.0500438256076,
"IND","FDIFLOW","INWARD","PC_GDP","A","2016",1.9409250717294,
"IND","FDIFLOW","INWARD","PC_GDP","A","2017",1.522907050145,
"IND","FDIFLOW","INWARD","PC_GDP","A","2018",1.5240426015551,
"IND","FDIFLOW","INWARD","PC_GDP","A","2019",1.775339156614,
"IND","FDIFLOW","INWARD","PC_GDP","A","2020",2.4085738673291,
"IND","FDIFLOW","INWARD","PC_GDP","A","2021",1.4081496182975,
"IND","FDIFLOW","INWARD","PC_GDP","A","2022",1.4397880853356,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2005",0.36671002004961,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2006",1.5605749844095,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2007",1.4776249818407,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2008",1.6571702178509,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2009",1.2382499957808,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2010",0.96736120193175,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2011",0.67351681751017,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2012",0.45963331588995,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2013",0.09206569993318,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2014",0.57204258051133,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2015",0.35002890581177,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2016",0.22034933691879,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2017",0.42258993860907,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2018",0.41315885385034,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2019",0.46097152212579,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2020",0.41621078512839,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2021",0.54273908980775,
"IND","FDIFLOW","OUTWARD","PC_GDP","A","2022",0.41896276443925,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2005",8337,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2006",4914,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2007",6929,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2008",9318,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2009",4878,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2010",13771,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2011",19241,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2012",19138,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2013",18817,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2014",21811,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2015",16641,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2016",3921,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2017",20579,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2018",20563,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2019",23883,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2020",18591,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2021",21131.11,
"IDN","FDIFLOW","INWARD","MLN_USD","A","2022",22116,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2005",3065,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2006",2726,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2007",4675,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2008",5900,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2009",2249,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2010",2664,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2011",7713,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2012",5422,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2013",6647,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2014",7077,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2015",5937,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2016",-12215,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2017",2077,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2018",8053,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2019",3352,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2020",4448,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2021",3844.75,
"IDN","FDIFLOW","OUTWARD","MLN_USD","A","2022",7299.51,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2005",2.6653094485971,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2006",1.2318503249212,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2007",1.4651204490132,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2008",1.6690226670402,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2009",0.84310357522236,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2010",1.8237459644108,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2011",2.1547218151222,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2012",2.0850449502702,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2013",2.0620825247246,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2014",2.4484326034996,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2015",1.9330799570938,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2016",0.42076350386864,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2017",2.0262525690006,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2018",1.9729024539192,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2019",2.1341258273725,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2020",1.7554332410372,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2021",1.7809533963391,
"IDN","FDIFLOW","INWARD","PC_GDP","A","2022",1.6765974260333,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2005",0.97986967253811,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2006",0.68335856445568,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2007",0.98851754930535,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2008",1.0567969237537,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2009",0.38871257496414,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2010",0.35280366343696,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2011",0.86374769294929,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2012",0.59071552515231,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2013",0.728419117917,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2014",0.79444122392219,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2015",0.68966382460584,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2016",-1.3107947461758,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2017",0.20450588395034,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2018",0.77263937467349,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2019",0.29952643191193,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2020",0.41999715217758,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2021",0.3240397958543,
"IDN","FDIFLOW","OUTWARD","PC_GDP","A","2022",0.55337039597144,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2005",4818.5,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2006",14395.7,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2007",8798.4,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2008",10274.5,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2009",4607,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2010",6985.1,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2011",8653.1,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2012",9017.5,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2013",11842.4,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2014",6049.1,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2015",11336.3,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2016",11988.2,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2017",16892.7,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2018",21514.6,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2019",17362.8,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2020",20968.9,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2021",18950.1,
"ISR","FDIFLOW","INWARD","MLN_USD","A","2022",23031.5,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2005",2945.8,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2006",15438.1,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2007",8604.7,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2008",7209.8,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2009",1751.4,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2010",7943.8,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2011",7400.9,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2012",2275.6,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2013",3858.2,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2014",4525.5,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2015",10968.5,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2016",14578.5,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2017",7624.3,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2018",6086.6,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2019",8689.5,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2020",4578.8,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2021",10369.2,
"ISR","FDIFLOW","OUTWARD","MLN_USD","A","2022",10246.8,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2005",3.275587104037,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2006",9.0697229002045,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2007",4.7799388599837,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2008",4.6585596982104,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2009",2.1684928856771,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2010",2.9237039303478,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2011",3.23593964386,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2012",3.4297583213715,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2013",3.9788251136625,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2014",1.9259025310124,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2015",3.7447629706389,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2016",3.7351036872785,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2017",4.7288233522307,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2018",5.7349204639841,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2019",4.3444742620151,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2020",5.0928689779191,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2021",3.869657552429,
"ISR","FDIFLOW","INWARD","PC_GDP","A","2022",4.3869323264046,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2005",2.0025369909873,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2006",9.7264661743192,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2007",4.6747067544669,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2008",3.2689944729337,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2009",0.82437561102123,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2010",3.3249802124374,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2011",2.7676631161368,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2012",0.86551239657477,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2013",1.2962831059188,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2014",1.4408212633444,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2015",3.6232662017989,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2016",4.5421505401135,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2017",2.1342927941899,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2018",1.6224408957678,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2019",2.174263891756,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2020",1.112086398242,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2021",2.1174164301321,
"ISR","FDIFLOW","OUTWARD","PC_GDP","A","2022",1.9517625062285,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2005",14375,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2006",37442,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2007",54922,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2008",75856,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2009",27752,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2010",31668,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2011",36868,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2012",30188,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2013",53397,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2014",29152,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2015",11858,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2016",37176,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2017",25954,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2018",13228,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2019",32076,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2020",10410,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2021",38638.88,
"RUS","FDIFLOW","INWARD","MLN_USD","A","2022",-15458,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2005",16747,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2006",29840,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2007",43849,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2008",56735,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2009",34450,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2010",41116,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2011",48635,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2012",28423,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2013",70685,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2014",64203,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2015",27090,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2016",26951,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2017",34153,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2018",35820,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2019",22024,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2020",6778,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2021",64071.66,
"RUS","FDIFLOW","OUTWARD","MLN_USD","A","2022",11510,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2005",1.7517157675135,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2006",3.5213711547016,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2007",3.9342350512392,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2008",4.2522443739997,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2009",2.1132546726214,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2010",1.9334490097698,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2011",1.8020228522774,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2012",1.3670275031189,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2013",2.3292344065571,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2014",1.4156658539085,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2015",0.86968511502169,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2016",2.9116860617206,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2017",1.6487115034376,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2018",0.79815220644314,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2019",1.9008567722556,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2020",0.70172004322757,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2021",2.1725177534256,
"RUS","FDIFLOW","INWARD","PC_GDP","A","2022",-0.72467572894184,
"RUS","FDIFLOW","OUTWARD","PC_GDP","A","2005",2.0407641014643,
"RUS","FDIFLOW","OUTWARD","PC_GDP","A","2006",2.8064129922626,
"RUS","FDIFLOW","OUTWARD","PC_GDP","A","2007",3.141041345213,
"RUS","FDIFLOW","OUTWARD","PC_GDP","A","2008",3.1803823634106,
"RUS","FDIFLOW","OUTWARD","PC_GDP","A","2009",2.6232928607599,
